ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
0.5901639344262296,0.5917602996254682,0.020887728459530026,0.4036939313984169,0.4810126582278481,0.21052631578947367,0.21052631578947367,1.0,1.0,0.375,0.05263157894736842,0.36,0.0,0.06060606060606061,0.06060606060606061,0.21551724137931033,0.11464968152866242,0.4375,0.045454545454545456,0.2222222222222222,0.89,0.0
0.6229508196721311,0.22097378277153557,0.00783289817232376,0.15303430079155672,0.18987341772151897,0.15789473684210525,0.10526315789473684,0.8300000000000001,0.44578313253012053,0.17307692307692307,0.21052631578947367,0.33,0.0,0.07575757575757576,0.07575757575757576,0.021551724137931036,0.01910828025477707,0.03125,0.0,0.0,0.22,1.0
0.34426229508196726,0.13982521847690388,0.03133159268929504,0.11873350923482849,0.11392405063291139,0.15789473684210525,0.15789473684210525,0.64,0.04819277108433735,0.11538461538461539,0.0,0.27,0.0,0.0,0.0,0.2672413793103448,0.029723991507430998,0.1875,0.045454545454545456,0.05555555555555555,1.0,0.0
0.5737704918032788,0.16354556803995005,0.018276762402088774,0.10554089709762533,0.49367088607594933,0.10526315789473684,0.10526315789473684,1.0,1.0,0.375,0.21052631578947367,0.67,0.0,0.030303030303030304,0.030303030303030304,0.06465517241379311,0.15498938428874734,0.15625,0.045454545454545456,0.0,0.5,0.0
0.6885245901639344,0.20224719101123595,0.010443864229765013,0.16358839050131924,0.24050632911392406,0.0,0.0,1.0,1.0,0.1826923076923077,0.10526315789473684,0.21,0.0,0.0,0.0,0.22844827586206895,0.19532908704883226,0.15625,0.0,0.05555555555555555,0.55,1.0
0.5573770491803279,0.14481897627965043,0.01566579634464752,0.0870712401055409,0.2911392405063291,0.10526315789473684,0.10526315789473684,0.88,0.8433734939759037,0.25,0.2631578947368421,0.42,0.0,0.0,0.0,0.1336206896551724,0.14861995753715498,0.15625,0.0909090909090909,0.05555555555555555,0.67,0.0
0.9016393442622951,0.18851435705368288,0.08616187989556136,0.2321899736147757,0.16455696202531644,0.0,0.0,1.0,1.0,0.13461538461538464,0.0,0.07,0.0,0.0,0.0,0.004310344827586207,0.1412234852532107,0.03125,0.063510810350698,0.0,0.25,1.0
0.29508196721311475,0.22971285892634208,0.033942558746736295,0.24274406332453827,0.27848101265822783,0.15789473684210525,0.05263157894736842,0.84,0.024096385542168676,0.2403846153846154,0.0,0.56,0.0,0.06060606060606061,0.045454545454545456,0.34051724137931033,0.10615711252653928,0.15625,0.0909090909090909,0.16666666666666666,1.0,0.0
0.6065573770491804,0.1560549313358302,0.06527415143603134,0.13984168865435354,0.2911392405063291,0.0,0.0,0.96,0.22708868259924944,0.23076923076923078,0.0,0.13,0.0,0.0,0.0,0.21982758620689655,0.14906671332649066,0.28125,0.07108868337234737,0.05555555555555555,0.67,0.0
0.5245901639344263,0.14232209737827714,0.02610966057441253,0.0870712401055409,0.17721518987341772,0.05263157894736842,0.05263157894736842,0.93,0.8674698795180723,0.14423076923076925,0.05263157894736842,0.13,0.0,0.030303030303030304,0.030303030303030304,0.22413793103448276,0.14906671332649066,0.09375,0.0,0.1111111111111111,0.56,0.0
0.7377049180327869,0.023720349563046195,0.010443864229765013,0.023746701846965697,0.13924050632911392,0.0,0.0,1.0,1.0,0.10576923076923078,0.2631578947368421,0.64,0.0,0.045454545454545456,0.045454545454545456,0.030172413793103446,0.14906671332649066,0.09375,0.07108868337234737,0.0,0.75,0.0
0.8688524590163934,0.3945068664169788,0.04699738903394256,0.22691292875989444,0.16455696202531644,0.0,0.0,1.0,1.0,0.125,0.0,0.62,0.0,0.0,0.0,0.0,0.09341825902335456,0.0,0.045454545454545456,0.039404978749241044,0.5,1.0
0.9344262295081968,0.2846441947565543,0.033942558746736295,0.18205804749340368,0.13924050632911392,0.0,0.0,1.0,1.0,0.125,0.0,0.62,0.0,0.0,0.0,0.004310344827586207,0.15074309978768577,0.03125,0.13636363636363635,0.0,0.71,1.0
0.7049180327868853,0.36329588014981273,0.010443864229765013,0.18469656992084432,0.4177215189873418,0.0,0.0,1.0,1.0,0.3269230769230769,0.05263157894736842,0.38,0.0,0.030303030303030304,0.030303030303030304,0.15948275862068964,0.14906671332649066,0.40625,0.0,0.0,0.88,0.0
0.6065573770491804,0.04369538077403246,0.010443864229765013,0.04221635883905013,0.24050632911392406,0.0,0.0,1.0,1.0,0.19230769230769232,0.10526315789473684,0.2,0.0,0.045454545454545456,0.045454545454545456,0.1810344827586207,0.15498938428874734,0.0625,0.045454545454545456,0.05555555555555555,0.5,0.0
0.6557377049180327,0.31585518102372034,0.04177545691906005,0.2532981530343008,0.5063291139240507,0.0,0.0,1.0,1.0,0.42307692307692313,0.0,0.23,0.0,0.015151515151515152,0.015151515151515152,0.34051724137931033,0.14906671332649066,0.5625,0.0,0.7222222222222222,0.8,0.0
0.6393442622950819,0.25842696629213485,0.005221932114882507,0.2401055408970976,0.5189873417721519,0.0,0.0,1.0,1.0,0.40384615384615385,0.15789473684210525,0.38,0.0,0.015151515151515152,0.015151515151515152,0.1810344827586207,0.14906671332649066,0.21875,0.045454545454545456,0.1111111111111111,0.8200000000000001,0.0
0.8196721311475411,0.4943820224719101,0.00783289817232376,0.3007915567282322,0.3670886075949367,0.0,0.0,1.0,1.0,0.27884615384615385,0.10526315789473684,0.31,0.0,0.045454545454545456,0.045454545454545456,0.09482758620689655,0.18471337579617833,0.1875,0.0909090909090909,0.0,0.6900000000000001,1.0
0.8852459016393442,0.4044943820224719,0.018276762402088774,0.28232189973614774,0.3291139240506329,0.0,0.0,1.0,1.0,0.2884615384615385,0.05263157894736842,0.4,0.0,0.0,0.0,0.05172413793103448,0.1889596602972399,0.09375,0.045454545454545456,0.0,0.56,1.0
0.360655737704918,0.13982521847690388,0.01566579634464752,0.14511873350923482,0.24050632911392406,0.0,0.0,0.89,0.060240963855421686,0.1826923076923077,0.05263157894736842,0.53,0.0,0.015151515151515152,0.015151515151515152,0.41810344827586204,0.19108280254777069,0.25,0.045454545454545456,0.3333333333333333,1.0,0.0
0.5245901639344263,0.5942571785268415,0.03133159268929504,0.24538258575197888,0.5569620253164557,0.0,0.0,0.89,0.012048192771084338,0.4519230769230769,0.0,0.32,0.0,0.13636363636363635,0.13636363636363635,0.27155172413793105,0.14906671332649066,0.28125,0.07108868337234737,0.3333333333333333,0.6,0.0
0.7377049180327869,0.24344569288389512,0.06005221932114883,0.22955145118733508,0.18987341772151897,0.0,0.0,1.0,1.0,0.16346153846153846,0.0,0.41000000000000003,0.0,0.07575757575757576,0.07575757575757576,0.24568965517241378,0.06794055201698514,0.0625,0.045454545454545456,0.08133531367140533,0.67,0.0
0.7540983606557378,0.30087390761548066,0.044386422976501305,0.19261213720316622,0.4430379746835443,0.0,0.0,0.97,0.8072289156626506,0.375,0.0,0.36,0.0,0.030303030303030304,0.030303030303030304,0.08620689655172414,0.1412234852532107,0.125,0.0,0.0,0.56,1.0
0.6885245901639344,0.22596754057428214,0.04699738903394256,0.2321899736147757,0.26582278481012656,0.0,0.0,1.0,1.0,0.21153846153846156,0.0,0.27,0.0,0.0,0.0,0.3793103448275862,0.19320594479830147,0.28125,0.0909090909090909,0.2777777777777778,0.93,0.0
0.6065573770491804,0.21722846441947566,0.020887728459530026,0.24274406332453827,0.25316455696202533,0.0,0.0,0.9500000000000001,0.20481927710843376,0.19230769230769232,0.05263157894736842,0.3,0.0,0.0,0.0,0.3189655172413793,0.15074309978768577,0.25,0.13636363636363635,0.16666666666666666,0.86,0.0
0.7377049180327869,0.45692883895131087,0.01566579634464752,0.18469656992084432,0.5316455696202531,0.0,0.0,0.98,0.27710843373493976,0.4134615384615385,0.15789473684210525,0.49,0.0,0.045454545454545456,0.045454545454545456,0.04310344827586207,0.040339702760084924,0.25,0.045454545454545456,0.0,0.67,0.0
0.6885245901639344,0.37203495630461925,0.03655352480417755,0.316622691292876,0.27848101265822783,0.0,0.0,1.0,1.0,0.22115384615384617,0.0,0.39,0.0,0.0,0.0,0.24568965517241378,0.14906671332649066,0.125,0.0,0.05555555555555555,1.0,0.0
0.7049180327868853,0.18476903870162298,0.028720626631853787,0.13192612137203164,0.17721518987341772,0.0,0.0,1.0,1.0,0.14423076923076925,0.05263157894736842,0.4,0.0,0.0,0.0,0.13793103448275862,0.20382165605095542,0.125,0.045454545454545456,0.0,0.75,0.0
0.6393442622950819,0.20724094881398253,0.020887728459530026,0.15303430079155672,0.12658227848101267,0.0,0.0,1.0,1.0,0.10576923076923078,0.05263157894736842,0.18,0.0,0.07575757575757576,0.07575757575757576,0.25862068965517243,0.1740976645435244,0.21875,0.0,0.0,1.0,0.0
0.360655737704918,0.14481897627965043,0.010443864229765013,0.17150395778364114,0.1518987341772152,0.3684210526315789,0.21052631578947367,0.5,0.04819277108433735,0.21153846153846156,0.10526315789473684,0.27,0.0,0.030303030303030304,0.030303030303030304,0.34051724137931033,0.16772823779193205,0.15625,0.045454545454545456,0.1111111111111111,0.88,0.0
0.6721311475409836,0.3433208489388265,0.0783289817232376,0.31398416886543534,0.3037974683544304,0.0,0.0,0.88,0.14457831325301207,0.23076923076923078,0.0,0.25,0.0,0.0,0.0,0.1939655172413793,0.14906671332649066,0.375,0.0,0.1111111111111111,0.93,0.0
0.4918032786885246,0.21473158551810237,0.0026109660574412533,0.15303430079155672,0.13924050632911392,0.05263157894736842,0.0,0.79,0.060240963855421686,0.13461538461538464,0.05263157894736842,0.29,0.0,0.07575757575757576,0.07575757575757576,0.15948275862068964,0.21443736730360935,0.15625,0.045454545454545456,0.1111111111111111,0.7000000000000001,0.0
0.7868852459016394,0.16853932584269662,0.02349869451697128,0.16358839050131924,0.43037974683544306,0.0,0.0,1.0,1.0,0.3269230769230769,0.05263157894736842,0.62,0.0,0.015151515151515152,0.015151515151515152,0.10344827586206896,0.19532908704883226,0.09375,0.13636363636363635,0.0,0.78,0.0
0.7868852459016394,0.15480649188514356,0.02349869451697128,0.19525065963060684,0.22784810126582278,0.0,0.0,1.0,1.0,0.17307692307692307,0.05263157894736842,0.8300000000000001,0.0,0.0,0.0,0.0,0.13588110403397027,0.03125,0.0909090909090909,0.039404978749241044,0.8,1.0
0.42622950819672134,0.30087390761548066,0.028720626631853787,0.19788918205804748,0.4810126582278481,0.05263157894736842,0.05263157894736842,0.76,0.08433734939759037,0.4134615384615385,0.05263157894736842,0.5,0.0,0.015151515151515152,0.015151515151515152,0.27155172413793105,0.16560509554140126,0.21875,0.13636363636363635,0.2222222222222222,0.86,0.0
0.5409836065573771,0.21722846441947566,0.028720626631853787,0.20316622691292874,0.5443037974683544,0.0,0.0,0.98,0.03614457831325302,0.42307692307692313,0.05263157894736842,0.39,0.0,0.030303030303030304,0.030303030303030304,0.15517241379310345,0.13588110403397027,0.09375,0.13636363636363635,0.05555555555555555,0.47000000000000003,0.0
0.6393442622950819,0.20848938826466917,0.013054830287206266,0.14775725593667544,0.26582278481012656,0.05263157894736842,0.05263157894736842,0.96,0.3614457831325301,0.22115384615384617,0.05263157894736842,0.52,0.0,0.06060606060606061,0.06060606060606061,0.28448275862068967,0.1740976645435244,0.125,0.0909090909090909,0.05555555555555555,0.78,0.0
0.6557377049180327,0.5081148564294632,0.018276762402088774,0.23746701846965698,0.4810126582278481,0.0,0.0,1.0,1.0,0.375,0.10526315789473684,0.18,0.0,0.015151515151515152,0.015151515151515152,0.11637931034482758,0.1464968152866242,0.34375,0.045454545454545456,0.1111111111111111,0.72,1.0
0.8688524590163934,0.5205992509363296,0.02610966057441253,0.3113456464379947,0.21518987341772153,0.0,0.0,1.0,1.0,0.17307692307692307,0.05263157894736842,0.72,0.0,0.0,0.0,0.0,0.07643312101910828,0.0,0.045454545454545456,0.08133531367140533,0.5,0.0
0.9508196721311476,0.3495630461922597,0.26109660574412535,0.5408970976253298,0.0759493670886076,0.0,0.0,1.0,1.0,0.06730769230769232,0.0,0.43,0.0,0.0,0.0,0.0,0.14906671332649066,0.0,0.07108868337234737,0.08133531367140533,0.0,0.0
0.6557377049180327,0.4019975031210986,0.0391644908616188,0.2242744063324538,0.24050632911392406,0.0,0.0,0.89,0.10843373493975904,0.1826923076923077,0.0,0.21,0.0,0.0,0.0,0.14655172413793102,0.07643312101910828,0.1875,0.0909090909090909,0.05555555555555555,0.64,1.0
0.7377049180327869,0.1647940074906367,0.005221932114882507,0.15567282321899734,0.4430379746835443,0.0,0.0,0.93,0.3855421686746988,0.38461538461538464,0.15789473684210525,0.4,0.0,0.0,0.0,0.09482758620689655,0.11677282377919321,0.15625,0.13636363636363635,0.0,0.6,1.0
0.5245901639344263,0.19101123595505617,0.020887728459530026,0.0870712401055409,0.25316455696202533,0.05263157894736842,0.05263157894736842,0.9500000000000001,0.0963855421686747,0.20192307692307693,0.05263157894736842,0.38,0.0,0.030303030303030304,0.030303030303030304,0.21120689655172414,0.18471337579617833,0.15625,0.18181818181818182,0.05555555555555555,0.67,0.0
0.6885245901639344,0.08489388264669163,0.0026109660574412533,0.08970976253298153,0.10126582278481013,0.0,0.0,1.0,1.0,0.08653846153846154,0.05263157894736842,0.78,0.0,0.06060606060606061,0.045454545454545456,0.07327586206896551,0.14906671332649066,0.0625,0.0,0.08133531367140533,1.0,0.0
0.8360655737704917,0.3433208489388265,0.020887728459530026,0.2770448548812665,0.10126582278481013,0.0,0.0,1.0,1.0,0.07692307692307693,0.05263157894736842,0.5,0.0,0.0,0.0,0.14224137931034483,0.1412234852532107,0.0625,0.0,0.0,1.0,1.0
0.6885245901639344,0.3645443196004994,0.03133159268929504,0.23746701846965698,0.49367088607594933,0.0,0.0,0.98,0.32592338153042505,0.38461538461538464,0.0,0.35000000000000003,0.0,0.030303030303030304,0.030303030303030304,0.07327586206896551,0.1412234852532107,0.1875,0.18181818181818182,0.0,0.61,1.0
0.4426229508196722,0.4431960049937578,0.044386422976501305,0.36147757255936674,0.11392405063291139,0.21052631578947367,0.15789473684210525,0.67,0.03614457831325302,0.125,0.0,0.5,0.0,0.015151515151515152,0.015151515151515152,0.12068965517241378,0.1412234852532107,0.125,0.063510810350698,0.039404978749241044,1.0,1.0
0.5737704918032788,0.12983770287141072,0.00783289817232376,0.13192612137203164,0.3670886075949367,0.05263157894736842,0.05263157894736842,0.87,0.6144578313253012,0.2980769230769231,0.10526315789473684,0.65,0.0,0.015151515151515152,0.015151515151515152,0.36637931034482757,0.15498938428874734,0.09375,0.18181818181818182,0.1111111111111111,1.0,1.0
0.5573770491803279,0.10362047440699125,0.018276762402088774,0.10554089709762533,0.18987341772151897,0.05263157894736842,0.05263157894736842,0.93,0.5421686746987953,0.15384615384615385,0.10526315789473684,0.33,0.0,0.0,0.0,0.2543103448275862,0.1316348195329087,0.09375,0.045454545454545456,0.1111111111111111,0.8300000000000001,0.0
0.6229508196721311,0.3495630461922597,0.0026109660574412533,0.18205804749340368,0.27848101265822783,0.0,0.0,0.96,0.22708868259924944,0.2403846153846154,0.2631578947368421,0.04,0.0,0.030303030303030304,0.030303030303030304,0.15948275862068964,0.08280254777070063,0.34375,0.0,0.05555555555555555,0.8,0.0
0.2786885245901639,0.25218476903870163,0.005221932114882507,0.22955145118733508,0.2911392405063291,0.10526315789473684,0.0,0.8200000000000001,0.012048192771084338,0.2692307692307693,0.10526315789473684,0.32,0.0,0.09090909090909091,0.09090909090909091,0.13793103448275862,0.14906671332649066,0.15625,0.07108868337234737,0.0,0.67,0.0
0.47540983606557374,0.1860174781523096,0.04960835509138381,0.25065963060686014,0.06329113924050633,0.05263157894736842,0.05263157894736842,0.8,0.1927710843373494,0.057692307692307696,0.0,0.8,0.0,0.0,0.0,0.1724137931034483,0.1592356687898089,0.03125,0.045454545454545456,0.0,1.0,0.0
0.6065573770491804,0.4132334581772784,0.005221932114882507,0.18733509234828494,0.20253164556962025,0.0,0.0,1.0,1.0,0.19230769230769232,0.42105263157894735,0.3,0.0,0.0,0.0,0.33620689655172414,0.19532908704883226,0.1875,0.045454545454545456,0.2222222222222222,0.67,0.0
0.4098360655737705,0.3807740324594257,0.01566579634464752,0.19788918205804748,0.17721518987341772,0.05263157894736842,0.0,0.73,0.21686746987951808,0.14423076923076925,0.10526315789473684,0.53,0.0,0.0,0.0,0.34913793103448276,0.1592356687898089,0.09375,0.0909090909090909,0.1111111111111111,0.86,0.0
0.7178824645928653,0.018726591760299626,0.044386422976501305,0.03430079155672823,0.012658227848101266,0.0,0.0,1.0,1.0,0.009615384615384616,0.0,1.0,0.0,0.0,0.0,0.10459788464643795,0.1412234852532107,0.1153800191204589,0.063510810350698,0.039404978749241044,0.6004396533502431,1.0
0.9016393442622951,0.23220973782771534,0.033942558746736295,0.20580474934036938,0.25316455696202533,0.0,0.0,1.0,1.0,0.19230769230769232,0.0,0.4,0.0,0.0,0.0,0.07327586206896551,0.1740976645435244,0.0625,0.045454545454545456,0.0,0.5,1.0
0.5245901639344263,0.13108614232209737,0.018276762402088774,0.11609498680738788,0.5063291139240507,0.0,0.0,1.0,1.0,0.4134615384615385,0.21052631578947367,0.42,0.0,0.030303030303030304,0.030303030303030304,0.3448275862068966,0.18259023354564755,0.15625,0.045454545454545456,0.2222222222222222,0.7000000000000001,0.0
0.6721311475409836,0.20848938826466917,0.013054830287206266,0.19525065963060684,0.3291139240506329,0.0,0.0,0.96,0.9156626506024097,0.25961538461538464,0.10526315789473684,0.37,0.0,0.015151515151515152,0.015151515151515152,0.15948275862068964,0.19320594479830147,0.15625,0.13636363636363635,0.0,0.75,0.0
0.7377049180327869,0.3495630461922597,0.005221932114882507,0.2401055408970976,0.2911392405063291,0.0,0.0,1.0,1.0,0.23076923076923078,0.05263157894736842,0.13,0.0,0.015151515151515152,0.015151515151515152,0.09482758620689655,0.14906671332649066,0.125,0.0,0.05555555555555555,0.43,0.0
