ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
0.6065573770491806,-0.7652933832709115,-0.9738903394255876,-0.7730870712401056,-0.5949367088607596,-1.0,-1.0,1.0,1.0,-0.6923076923076924,-0.6842105263157896,-0.38,-1.0,-1.0,-1.0,-0.8706896551724138,-0.6263269639065818,-0.75,-0.9090909090909092,-1.0,0.3400000000000001,1.0
-0.4426229508196722,-0.22846441947565543,-0.8694516971279374,-0.620052770448549,-0.6962025316455696,-0.8947368421052632,-1.0,0.19999999999999996,-0.9518072289156628,-0.7115384615384617,-1.0,-0.6,-1.0,-0.9696969696969698,-0.9696969696969698,-0.27586206896551724,-0.7282377919320596,-0.6875,-0.9090909090909092,-0.7777777777777778,0.76,0.0
0.34426229508196715,-0.32084893882646703,-0.989556135770235,-0.6728232189973615,-0.4177215189873418,-1.0,-1.0,1.0,1.0,-0.46153846153846145,-0.5789473684210529,-0.21999999999999997,-1.0,-0.9393939393939394,-0.9393939393939394,-0.8448275862068966,-0.7239915074309979,-0.8125,-0.6363636363636365,-0.8888888888888891,0.3400000000000001,0.0
0.18032786885245922,-0.365792759051186,-0.968668407310705,-0.403693931398417,-0.7215189873417722,-0.8947368421052632,-0.8947368421052632,1.0,1.0,-0.7307692307692308,-0.8947368421052632,-0.84,-1.0,-1.0,-1.0,-0.8879310344827588,-0.7175530294935786,-0.875,-0.872978379298604,-1.0,0.3400000000000001,1.0
-0.016393442622950838,-0.3508114856429464,-0.864229765013055,-0.5197889182058049,-0.9240506329113924,-0.7894736842105264,-0.7894736842105264,0.5,-0.3493975903614458,-0.8846153846153848,-1.0,1.0,-1.0,-1.0,-1.0,-0.6134916299620392,-0.7018665733470189,-0.7195362420127795,-1.0,-0.8373293726571894,1.0,0.0
-0.016393442622950838,-0.5455680399500624,-0.9843342036553526,-0.6147757255936677,-0.139240506329114,-1.0,-1.0,0.94,-0.22891566265060237,-0.3076923076923078,-0.7894736842105264,-0.28,-1.0,-0.6666666666666667,-0.696969696969697,-0.3879310344827588,-0.6602972399150744,-0.375,-0.9090909090909092,-0.6666666666666667,0.6400000000000001,0.0
-0.08196721311475419,-0.365792759051186,-0.9007832898172324,-0.6622691292875991,-0.6455696202531647,-1.0,-1.0,0.74,-1.0,-0.7115384615384617,-1.0,-0.33999999999999997,-1.0,-0.9393939393939394,-0.9696969696969698,-0.4655172413793104,-0.7112526539278132,-0.8125,-0.8181818181818182,-0.8888888888888891,0.72,0.0
-0.049180327868852625,-0.6779026217228465,-0.97911227154047,-0.7097625329815305,-0.5949367088607596,-0.5789473684210529,-0.7894736842105264,0.5800000000000001,-0.4457831325301206,-0.6153846153846154,-0.5789473684210529,0.15999999999999992,-1.0,-0.8787878787878788,-0.8787878787878788,-0.7844827586206898,-0.6135881104033972,-0.8125,-0.7272727272727274,-0.8888888888888891,0.40000000000000013,0.0
0.8360655737704921,-0.3957553058676654,-0.9530026109660577,-0.24538258575197902,-0.7468354430379748,-1.0,-1.0,1.0,1.0,-0.8076923076923078,-0.8947368421052632,-0.8,-1.0,-1.0,-1.0,-0.9741379310344828,-0.7018665733470189,-0.875,-0.8578226332553054,-1.0,0.0,0.0
0.049180327868852514,-0.8976279650436954,-0.989556135770235,-0.8839050131926122,-0.6202531645569622,-0.8947368421052632,-0.8947368421052632,1.0,1.0,-0.6730769230769231,-0.7894736842105264,-0.5,-1.0,-0.8787878787878788,-0.8787878787878788,-0.7327586206896552,-0.6475583864118897,-0.6875,-1.0,-1.0,0.5,0.0
-0.21311475409836078,-0.637952559300874,-0.97911227154047,-0.6358839050131928,-0.3164556962025318,-0.8947368421052632,-0.8947368421052632,0.94,-0.9759036144578314,-0.40384615384615385,-0.7894736842105264,-0.040000000000000036,-1.0,-0.8787878787878788,-0.8787878787878788,-0.6206896551724138,-0.6305732484076434,-0.8125,-0.9090909090909092,-0.6666666666666667,0.1200000000000001,0.0
0.2786885245901638,-0.09363295880149825,-0.9425587467362926,-0.5831134564643801,-0.44303797468354444,-1.0,-1.0,1.0,1.0,-0.576923076923077,-0.8947368421052632,-0.18000000000000005,-1.0,-1.0,-1.0,-0.5775862068965518,-0.902335456475584,-0.625,-0.9090909090909092,-0.8888888888888891,0.45999999999999996,0.0
0.2786885245901638,-0.7952559300873908,-0.97911227154047,-0.7414248021108181,-0.26582278481012656,-1.0,-1.0,1.0,1.0,-0.423076923076923,-0.7894736842105264,-0.45999999999999996,-1.0,-0.9696969696969698,-0.9696969696969698,-0.6293103448275862,-0.7961783439490446,-0.4375,-0.6363636363636365,-0.6666666666666667,0.28,1.0
0.049180327868852514,-0.7852684144818978,-0.9530026109660577,-0.7836411609498681,-0.49367088607594944,-1.0,-1.0,0.7,-0.9759036144578314,-0.6153846153846154,-0.8947368421052632,-0.6,-1.0,-1.0,-1.0,-0.8793103448275864,-0.6985138004246285,-0.75,-0.9090909090909092,-0.8888888888888891,0.0,0.0
0.016393442622950838,-0.7777777777777778,-0.97911227154047,-0.7308707124010556,-0.518987341772152,-0.8947368421052632,-0.8947368421052632,0.8,-1.0,-0.6153846153846154,-0.7894736842105264,0.0,-1.0,-0.9393939393939394,-0.9393939393939394,-0.7931034482758622,-0.6560509554140128,-0.625,-0.8181818181818182,-0.8888888888888891,0.6400000000000001,0.0
-0.180327868852459,-0.3433208489388264,-0.9843342036553526,-0.6042216358839052,-0.3670886075949368,-0.7894736842105264,-0.8947368421052632,0.8600000000000001,-0.6867469879518072,-0.46153846153846145,-0.7894736842105264,-0.040000000000000036,-1.0,-0.9696969696969698,-0.9696969696969698,-0.456896551724138,-0.7876857749469216,-0.5,-0.9090909090909092,-1.0,0.8200000000000001,0.0
-0.180327868852459,-0.6304619225967543,-0.91644908616188,-0.6411609498680739,-0.5443037974683547,-0.7894736842105264,-1.0,0.10000000000000009,-0.9036144578313254,-0.576923076923077,-1.0,-0.09999999999999998,-1.0,-0.9696969696969698,-0.9696969696969698,-0.31896551724137945,-0.8386411889596603,-0.5625,-0.8181818181818182,-1.0,0.8200000000000001,0.0
0.5081967213114755,-0.6004993757802748,-0.9634464751958226,-0.5250659630606862,-0.569620253164557,-1.0,-1.0,1.0,1.0,-0.6730769230769231,-0.8947368421052632,-0.42000000000000004,-1.0,-1.0,-1.0,-0.7586206896551726,-0.7018665733470189,-0.8125,-1.0,-0.8888888888888891,0.14000000000000012,0.0
0.08196721311475419,-0.29588014981273425,-0.8328981723237598,-0.45646437994722955,-0.6202531645569622,-0.7894736842105264,-0.7894736842105264,0.6400000000000001,-0.927710843373494,-0.6730769230769231,-1.0,0.06000000000000005,-1.0,-0.9696969696969698,-0.9696969696969698,-0.8362068965517242,-0.7876857749469216,-0.8125,-0.9090909090909092,-0.8888888888888891,0.26,0.0
0.18032786885245922,0.18352059925093633,-0.95822454308094,-0.19261213720316617,-0.03797468354430378,-0.5789473684210529,-0.5789473684210529,1.0,1.0,-0.25,-0.8947368421052632,-0.28,-1.0,-0.8787878787878788,-0.8787878787878788,-0.5689655172413794,-0.7707006369426752,-0.125,-0.9090909090909092,-0.5555555555555556,0.78,0.0
0.24590163934426212,-0.558052434456929,-0.9843342036553526,-0.6939313984168867,-0.6202531645569622,-0.6842105263157896,-0.7894736842105264,0.6600000000000001,-0.10843373493975905,-0.653846153846154,-0.5789473684210529,-0.33999999999999997,-1.0,-0.8484848484848486,-0.8484848484848486,-0.956896551724138,-0.961783439490446,-0.9375,-1.0,-1.0,-0.56,1.0
-0.3114754098360656,-0.7203495630461925,-0.93733681462141,-0.7625329815303432,-0.7721518987341773,-0.6842105263157896,-0.6842105263157896,0.28,-0.9036144578313254,-0.7692307692307694,-1.0,-0.45999999999999996,-1.0,-1.0,-1.0,-0.4655172413793104,-0.9405520169851382,-0.625,-0.9090909090909092,-0.8888888888888891,1.0,0.0
0.14754098360655754,-0.6729088639201,-0.9634464751958226,-0.7889182058047494,-0.012658227848101444,-0.7894736842105264,-0.7894736842105264,1.0,1.0,-0.25,-0.5789473684210529,0.3400000000000001,-1.0,-0.9393939393939394,-0.9393939393939394,-0.8706896551724138,-0.6900212314225054,-0.6875,-0.9090909090909092,-1.0,0.0,0.0
0.3770491803278688,-0.5955056179775282,-0.97911227154047,-0.6728232189973615,-0.518987341772152,-1.0,-1.0,1.0,1.0,-0.6346153846153846,-0.7894736842105264,-0.5800000000000001,-1.0,-1.0,-1.0,-0.5431034482758622,-0.6093418259023355,-0.6875,-1.0,-0.8888888888888891,0.10000000000000009,1.0
0.11475409836065587,-0.7103620474406992,-0.968668407310705,-0.8258575197889182,-0.4177215189873418,-0.7894736842105264,-0.7894736842105264,0.76,0.6867469879518073,-0.5,-0.4736842105263158,-0.16000000000000003,-1.0,-1.0,-1.0,-0.7327586206896552,-0.7027600849256902,-0.6875,-0.8181818181818182,-0.8888888888888891,0.3400000000000001,0.0
0.8032786885245904,-0.6229712858926344,-0.8276762402088774,-0.5356200527704487,-0.6708860759493672,-1.0,-1.0,1.0,1.0,-0.7307692307692308,-1.0,-0.86,-1.0,-1.0,-1.0,-0.9913793103448276,-0.7175530294935786,-0.9375,-0.872978379298604,-1.0,-0.5,1.0
-0.4098360655737706,-0.5405742821473161,-0.9321148825065276,-0.5145118733509235,-0.44303797468354444,-0.6842105263157896,-0.8947368421052632,0.6799999999999999,-0.9518072289156628,-0.5192307692307692,-1.0,0.1200000000000001,-1.0,-0.8787878787878788,-0.9090909090909092,-0.31896551724137945,-0.7876857749469216,-0.6875,-0.8181818181818182,-0.6666666666666667,1.0,0.0
0.2131147540983609,-0.6878901373283396,-0.8694516971279374,-0.7203166226912929,-0.4177215189873418,-1.0,-1.0,0.9199999999999999,-0.5458226348015012,-0.5384615384615385,-1.0,-0.74,-1.0,-1.0,-1.0,-0.5603448275862071,-0.7018665733470189,-0.4375,-0.8578226332553054,-0.8888888888888891,0.3400000000000001,0.0
0.049180327868852514,-0.7153558052434458,-0.947780678851175,-0.8258575197889182,-0.6455696202531647,-0.8947368421052632,-0.8947368421052632,0.8600000000000001,0.7349397590361446,-0.7115384615384617,-0.8947368421052632,-0.74,-1.0,-0.9393939393939394,-0.9393939393939394,-0.5517241379310346,-0.7018665733470189,-0.8125,-1.0,-0.7777777777777778,0.1200000000000001,0.0
0.47540983606557385,-0.9525593008739078,-0.97911227154047,-0.9525065963060688,-0.7215189873417722,-1.0,-1.0,1.0,1.0,-0.7884615384615385,-0.4736842105263158,0.28,-1.0,-0.9090909090909092,-0.9090909090909092,-0.9396551724137931,-0.7018665733470189,-0.8125,-0.8578226332553054,-1.0,0.5,0.0
0.7377049180327868,-0.2109862671660424,-0.906005221932115,-0.5461741424802111,-0.6708860759493672,-1.0,-1.0,1.0,1.0,-0.75,-1.0,0.24,-1.0,-1.0,-1.0,-1.0,-0.813163481953291,-1.0,-0.9090909090909092,-0.921190042501518,0.0,1.0
0.8688524590163935,-0.43071161048689144,-0.9321148825065276,-0.6358839050131928,-0.7215189873417722,-1.0,-1.0,1.0,1.0,-0.75,-1.0,0.24,-1.0,-1.0,-1.0,-0.9913793103448276,-0.6985138004246285,-0.9375,-0.7272727272727274,-1.0,0.41999999999999993,1.0
0.4098360655737705,-0.27340823970037464,-0.97911227154047,-0.6306068601583115,-0.16455696202531644,-1.0,-1.0,1.0,1.0,-0.34615384615384615,-0.8947368421052632,-0.24,-1.0,-0.9393939393939394,-0.9393939393939394,-0.6810344827586208,-0.7018665733470189,-0.1875,-1.0,-1.0,0.76,0.0
0.2131147540983609,-0.9126092384519352,-0.97911227154047,-0.9155672823218998,-0.518987341772152,-1.0,-1.0,1.0,1.0,-0.6153846153846154,-0.7894736842105264,-0.6,-1.0,-0.9090909090909092,-0.9090909090909092,-0.6379310344827587,-0.6900212314225054,-0.875,-0.9090909090909092,-0.8888888888888891,0.0,0.0
0.3114754098360655,-0.3682896379525594,-0.91644908616188,-0.4934036939313984,0.012658227848101333,-1.0,-1.0,1.0,1.0,-0.15384615384615385,-1.0,-0.54,-1.0,-0.9696969696969698,-0.9696969696969698,-0.31896551724137945,-0.7018665733470189,0.125,-1.0,0.4444444444444444,0.6000000000000001,0.0
0.2786885245901638,-0.4831460674157304,-0.989556135770235,-0.5197889182058049,0.03797468354430378,-1.0,-1.0,1.0,1.0,-0.1923076923076924,-0.6842105263157896,-0.24,-1.0,-0.9696969696969698,-0.9696969696969698,-0.6379310344827587,-0.7018665733470189,-0.5625,-0.9090909090909092,-0.7777777777777778,0.6400000000000001,0.0
0.6393442622950822,-0.011235955056179803,-0.9843342036553526,-0.3984168865435356,-0.26582278481012656,-1.0,-1.0,1.0,1.0,-0.4423076923076924,-0.7894736842105264,-0.38,-1.0,-0.9090909090909092,-0.9090909090909092,-0.810344827586207,-0.6305732484076434,-0.625,-0.8181818181818182,-1.0,0.3800000000000001,1.0
0.7704918032786885,-0.1910112359550562,-0.9634464751958226,-0.43535620052770463,-0.3417721518987342,-1.0,-1.0,1.0,1.0,-0.423076923076923,-0.8947368421052632,-0.19999999999999996,-1.0,-1.0,-1.0,-0.8965517241379312,-0.6220806794055203,-0.8125,-0.9090909090909092,-1.0,0.1200000000000001,1.0
-0.278688524590164,-0.7203495630461925,-0.968668407310705,-0.7097625329815305,-0.518987341772152,-1.0,-1.0,0.78,-0.8795180722891568,-0.6346153846153846,-0.8947368421052632,0.06000000000000005,-1.0,-0.9696969696969698,-0.9696969696969698,-0.16379310344827602,-0.6178343949044588,-0.5,-0.9090909090909092,-0.33333333333333337,1.0,0.0
0.049180327868852514,0.1885143570536829,-0.93733681462141,-0.5092348284960424,0.11392405063291133,-1.0,-1.0,0.78,-0.9759036144578314,-0.09615384615384615,-1.0,-0.36,-1.0,-0.7272727272727274,-0.7272727272727274,-0.456896551724138,-0.7018665733470189,-0.4375,-0.8578226332553054,-0.33333333333333337,0.19999999999999996,0.0
0.47540983606557385,-0.5131086142322099,-0.8798955613577024,-0.54089709762533,-0.6202531645569622,-1.0,-1.0,1.0,1.0,-0.6730769230769231,-1.0,-0.18000000000000005,-1.0,-0.8484848484848486,-0.8484848484848486,-0.5086206896551726,-0.8641188959660298,-0.875,-0.9090909090909092,-0.8373293726571894,0.3400000000000001,0.0
0.5081967213114755,-0.3982521847690388,-0.9112271540469974,-0.6147757255936677,-0.11392405063291144,-1.0,-1.0,0.94,0.6144578313253013,-0.25,-1.0,-0.28,-1.0,-0.9393939393939394,-0.9393939393939394,-0.8275862068965518,-0.7175530294935786,-0.75,-1.0,-1.0,0.1200000000000001,1.0
0.3770491803278688,-0.5480649188514358,-0.906005221932115,-0.5356200527704487,-0.468354430379747,-1.0,-1.0,1.0,1.0,-0.576923076923077,-1.0,-0.45999999999999996,-1.0,-1.0,-1.0,-0.24137931034482762,-0.6135881104033972,-0.4375,-0.8181818181818182,-0.4444444444444444,0.8600000000000001,0.0
0.2131147540983609,-0.5655430711610487,-0.95822454308094,-0.5145118733509235,-0.49367088607594944,-1.0,-1.0,0.8999999999999999,-0.5903614457831325,-0.6153846153846154,-0.8947368421052632,-0.4,-1.0,-1.0,-1.0,-0.36206896551724144,-0.6985138004246285,-0.5,-0.7272727272727274,-0.6666666666666667,0.72,0.0
0.47540983606557385,-0.08614232209737838,-0.968668407310705,-0.6306068601583115,0.06329113924050622,-1.0,-1.0,0.96,-0.4457831325301206,-0.17307692307692302,-0.6842105263157896,-0.020000000000000018,-1.0,-0.9090909090909092,-0.9090909090909092,-0.913793103448276,-0.9193205944798302,-0.5,-0.9090909090909092,-1.0,0.3400000000000001,0.0
0.3770491803278688,-0.2559300873907616,-0.926892950391645,-0.366754617414248,-0.44303797468354444,-1.0,-1.0,1.0,1.0,-0.5576923076923078,-1.0,-0.21999999999999997,-1.0,-1.0,-1.0,-0.5086206896551726,-0.7018665733470189,-0.75,-1.0,-0.8888888888888891,1.0,0.0
0.4098360655737705,-0.6304619225967543,-0.9425587467362926,-0.7361477572559367,-0.6455696202531647,-1.0,-1.0,1.0,1.0,-0.7115384615384617,-0.8947368421052632,-0.19999999999999996,-1.0,-1.0,-1.0,-0.7241379310344829,-0.5923566878980893,-0.75,-0.9090909090909092,-1.0,0.5,0.0
0.2786885245901638,-0.585518102372035,-0.95822454308094,-0.6939313984168867,-0.7468354430379748,-1.0,-1.0,1.0,1.0,-0.7884615384615385,-0.8947368421052632,-0.64,-1.0,-0.8484848484848486,-0.8484848484848486,-0.48275862068965525,-0.6518046709129512,-0.5625,-1.0,-1.0,1.0,0.0
-0.278688524590164,-0.7103620474406992,-0.97911227154047,-0.6569920844327177,-0.6962025316455696,-0.26315789473684215,-0.5789473684210529,0.0,-0.9036144578313254,-0.576923076923077,-0.7894736842105264,-0.45999999999999996,-1.0,-0.9393939393939394,-0.9393939393939394,-0.31896551724137945,-0.664543524416136,-0.6875,-0.9090909090909092,-0.7777777777777778,0.76,0.0
0.34426229508196715,-0.31335830212234705,-0.8433420365535248,-0.3720316622691294,-0.3924050632911392,-1.0,-1.0,0.76,-0.7108433734939761,-0.5384615384615385,-1.0,-0.5,-1.0,-1.0,-1.0,-0.6120689655172413,-0.7018665733470189,-0.25,-1.0,-0.7777777777777778,0.8600000000000001,0.0
-0.016393442622950838,-0.5705368289637953,-0.9947780678851176,-0.6939313984168867,-0.7215189873417722,-0.8947368421052632,-1.0,0.5800000000000001,-0.8795180722891568,-0.7307692307692308,-0.8947368421052632,-0.42000000000000004,-1.0,-0.8484848484848486,-0.8484848484848486,-0.6810344827586208,-0.5711252653927814,-0.6875,-0.9090909090909092,-0.7777777777777778,0.40000000000000013,0.0
0.5737704918032789,-0.6629213483146068,-0.9530026109660577,-0.6728232189973615,-0.139240506329114,-1.0,-1.0,1.0,1.0,-0.34615384615384615,-0.8947368421052632,0.24,-1.0,-0.9696969696969698,-0.9696969696969698,-0.7931034482758622,-0.6093418259023355,-0.8125,-0.7272727272727274,-1.0,0.56,0.0
0.5737704918032789,-0.690387016229713,-0.9530026109660577,-0.6094986807387863,-0.5443037974683547,-1.0,-1.0,1.0,1.0,-0.653846153846154,-0.8947368421052632,0.6600000000000001,-1.0,-1.0,-1.0,-1.0,-0.7282377919320596,-0.9375,-0.8181818181818182,-0.921190042501518,0.6000000000000001,1.0
-0.14754098360655743,-0.3982521847690388,-0.9425587467362926,-0.6042216358839052,-0.03797468354430378,-0.8947368421052632,-0.8947368421052632,0.52,-0.8313253012048194,-0.17307692307692302,-0.8947368421052632,0.0,-1.0,-0.9696969696969698,-0.9696969696969698,-0.456896551724138,-0.6687898089171975,-0.5625,-0.7272727272727274,-0.5555555555555556,0.72,0.0
0.08196721311475419,-0.5655430711610487,-0.9425587467362926,-0.5936675461741425,0.08860759493670889,-1.0,-1.0,0.96,-0.927710843373494,-0.15384615384615385,-0.8947368421052632,-0.21999999999999997,-1.0,-0.9393939393939394,-0.9393939393939394,-0.6896551724137931,-0.7282377919320596,-0.8125,-0.7272727272727274,-0.8888888888888891,-0.06000000000000005,0.0
0.2786885245901638,-0.5830212234706618,-0.9738903394255876,-0.7044854881266491,-0.468354430379747,-0.8947368421052632,-0.8947368421052632,0.9199999999999999,-0.27710843373493976,-0.5576923076923078,-0.8947368421052632,0.040000000000000036,-1.0,-0.8787878787878788,-0.8787878787878788,-0.4310344827586208,-0.6518046709129512,-0.75,-0.8181818181818182,-0.8888888888888891,0.56,0.0
0.3114754098360655,0.01622971285892638,-0.9634464751958226,-0.5250659630606862,-0.03797468354430378,-1.0,-1.0,1.0,1.0,-0.25,-0.7894736842105264,-0.64,-1.0,-0.9696969696969698,-0.9696969696969698,-0.767241379310345,-0.7070063694267517,-0.3125,-0.9090909090909092,-0.7777777777777778,0.43999999999999995,1.0
0.7377049180327868,0.04119850187265928,-0.947780678851175,-0.37730870712401055,-0.569620253164557,-1.0,-1.0,1.0,1.0,-0.653846153846154,-0.8947368421052632,0.43999999999999995,-1.0,-1.0,-1.0,-1.0,-0.8471337579617836,-1.0,-0.9090909090909092,-0.8373293726571894,0.0,0.0
0.9016393442622952,-0.3008739076154806,-0.4778067885117494,0.08179419525065956,-0.8481012658227848,-1.0,-1.0,1.0,1.0,-0.8653846153846154,-1.0,-0.14,-1.0,-1.0,-1.0,-1.0,-0.7018665733470189,-1.0,-0.8578226332553054,-0.8373293726571894,-1.0,0.0
0.3114754098360655,-0.19600499375780278,-0.9216710182767625,-0.5514511873350925,-0.518987341772152,-1.0,-1.0,0.78,-0.783132530120482,-0.6346153846153846,-1.0,-0.5800000000000001,-1.0,-1.0,-1.0,-0.706896551724138,-0.8471337579617836,-0.625,-0.8181818181818182,-0.8888888888888891,0.28,1.0
0.47540983606557385,-0.6704119850187267,-0.989556135770235,-0.6886543535620053,-0.11392405063291144,-1.0,-1.0,0.8600000000000001,-0.22891566265060237,-0.23076923076923084,-0.6842105263157896,-0.19999999999999996,-1.0,-1.0,-1.0,-0.810344827586207,-0.7664543524416136,-0.6875,-0.7272727272727274,-1.0,0.19999999999999996,1.0
0.049180327868852514,-0.6179775280898878,-0.95822454308094,-0.8258575197889182,-0.49367088607594944,-0.8947368421052632,-0.8947368421052632,0.8999999999999999,-0.8072289156626506,-0.5961538461538463,-0.8947368421052632,-0.24,-1.0,-0.9393939393939394,-0.9393939393939394,-0.5775862068965518,-0.6305732484076434,-0.6875,-0.6363636363636365,-0.8888888888888891,0.3400000000000001,0.0
0.3770491803278688,-0.8302122347066168,-0.9947780678851176,-0.820580474934037,-0.7974683544303798,-1.0,-1.0,1.0,1.0,-0.826923076923077,-0.8947368421052632,0.56,-1.0,-0.8787878787878788,-0.9090909090909092,-0.853448275862069,-0.7018665733470189,-0.875,-1.0,-0.8373293726571894,1.0,0.0
0.6721311475409835,-0.31335830212234705,-0.95822454308094,-0.445910290237467,-0.7974683544303798,-1.0,-1.0,1.0,1.0,-0.8461538461538463,-0.8947368421052632,0.0,-1.0,-1.0,-1.0,-0.7155172413793104,-0.7175530294935786,-0.875,-1.0,-1.0,1.0,1.0
0.3770491803278688,-0.27091136079900124,-0.93733681462141,-0.5250659630606862,-0.012658227848101444,-1.0,-1.0,0.96,-0.34815323693915,-0.23076923076923084,-1.0,-0.30000000000000004,-1.0,-0.9393939393939394,-0.9393939393939394,-0.853448275862069,-0.7175530294935786,-0.625,-0.6363636363636365,-1.0,0.21999999999999997,1.0
-0.11475409836065564,-0.11360799001248445,-0.9112271540469974,-0.2770448548812666,-0.7721518987341773,-0.5789473684210529,-0.6842105263157896,0.3400000000000001,-0.927710843373494,-0.75,-1.0,0.0,-1.0,-0.9696969696969698,-0.9696969696969698,-0.7586206896551726,-0.7175530294935786,-0.75,-0.872978379298604,-0.921190042501518,1.0,1.0
0.14754098360655754,-0.7403245942571786,-0.9843342036553526,-0.7361477572559367,-0.26582278481012656,-0.8947368421052632,-0.8947368421052632,0.74,0.22891566265060237,-0.40384615384615385,-0.7894736842105264,0.30000000000000004,-1.0,-0.9696969696969698,-0.9696969696969698,-0.267241379310345,-0.6900212314225054,-0.8125,-0.6363636363636365,-0.7777777777777778,1.0,1.0
